Kategorie,OriginalPath,Modell,EditType,InstructionOrPrompt,Seed,OutputPath
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_1289.JPG,stable_diffusion_15_imag2img,img2img,historic building under daylight,63947731,building_manipulated_stable_diffusion_15_imag2img_historic-building-under-daylight_63947731.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_1887.jpg,stable_diffusion_15_imag2img,img2img,historic building under daylight,158604569,building_manipulated_stable_diffusion_15_imag2img_historic-building-under-daylight_158604569.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_1442.jpg,stable_diffusion_15_imag2img,img2img,historic building under daylight,756661934,building_manipulated_stable_diffusion_15_imag2img_historic-building-under-daylight_756661934.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_986.JPG,stable_diffusion_15_imag2img,img2img,historic building under daylight,831469704,building_manipulated_stable_diffusion_15_imag2img_historic-building-under-daylight_831469704.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_566.jpg,stable_diffusion_15_imag2img,img2img,historic building under daylight,908901934,building_manipulated_stable_diffusion_15_imag2img_historic-building-under-daylight_908901934.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_1228.jpg,stable_diffusion_15_imag2img,img2img,historic building under daylight,924136807,building_manipulated_stable_diffusion_15_imag2img_historic-building-under-daylight_924136807.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_405.JPG,stable_diffusion_15_imag2img,img2img,historic building under daylight,77880217,building_manipulated_stable_diffusion_15_imag2img_historic-building-under-daylight_77880217.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_206.jpg,stable_diffusion_15_imag2img,img2img,historic building under daylight,756491926,building_manipulated_stable_diffusion_15_imag2img_historic-building-under-daylight_756491926.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_801.JPG,stable_diffusion_15_imag2img,img2img,historic building under daylight,424767501,building_manipulated_stable_diffusion_15_imag2img_historic-building-under-daylight_424767501.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_1442.jpg,stable_diffusion_15_imag2img,img2img,historic building under daylight,108482468,building_manipulated_stable_diffusion_15_imag2img_historic-building-under-daylight_108482468.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_1894.JPG,stable_diffusion_15_imag2img,img2img,historic building under daylight,324017867,building_manipulated_stable_diffusion_15_imag2img_historic-building-under-daylight_324017867.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_1289.JPG,stable_diffusion_15_imag2img,img2img,historic building under daylight,146513858,building_manipulated_stable_diffusion_15_imag2img_historic-building-under-daylight_146513858.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_1059.jpg,stable_diffusion_15_imag2img,img2img,brick building in golden hour,786356994,building_manipulated_stable_diffusion_15_imag2img_brick-building-in-golden-hour_786356994.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_2068.jpg,stable_diffusion_15_imag2img,img2img,brick building in golden hour,850234434,building_manipulated_stable_diffusion_15_imag2img_brick-building-in-golden-hour_850234434.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_1062.jpg,stable_diffusion_15_imag2img,img2img,brick building in golden hour,523127038,building_manipulated_stable_diffusion_15_imag2img_brick-building-in-golden-hour_523127038.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_1975.jpg,stable_diffusion_15_imag2img,img2img,brick building in golden hour,340680450,building_manipulated_stable_diffusion_15_imag2img_brick-building-in-golden-hour_340680450.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_291.jpg,stable_diffusion_15_imag2img,img2img,brick building in golden hour,759331875,building_manipulated_stable_diffusion_15_imag2img_brick-building-in-golden-hour_759331875.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_1841.jpg,stable_diffusion_15_imag2img,img2img,brick building in golden hour,744704804,building_manipulated_stable_diffusion_15_imag2img_brick-building-in-golden-hour_744704804.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_925.jpg,stable_diffusion_15_imag2img,img2img,brick building in golden hour,845026005,building_manipulated_stable_diffusion_15_imag2img_brick-building-in-golden-hour_845026005.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_147.jpg,stable_diffusion_15_imag2img,img2img,brick building in golden hour,239699131,building_manipulated_stable_diffusion_15_imag2img_brick-building-in-golden-hour_239699131.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_379.jpg,stable_diffusion_15_imag2img,img2img,brick building in golden hour,632380410,building_manipulated_stable_diffusion_15_imag2img_brick-building-in-golden-hour_632380410.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_291.jpg,stable_diffusion_15_imag2img,img2img,brick building in golden hour,406286845,building_manipulated_stable_diffusion_15_imag2img_brick-building-in-golden-hour_406286845.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_403.jpg,stable_diffusion_15_imag2img,img2img,brick building in golden hour,788121102,building_manipulated_stable_diffusion_15_imag2img_brick-building-in-golden-hour_788121102.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_861.JPG,stable_diffusion_15_imag2img,img2img,brick building in golden hour,136739272,building_manipulated_stable_diffusion_15_imag2img_brick-building-in-golden-hour_136739272.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_1037.jpg,stable_diffusion_15_imag2img,img2img,brick building in golden hour,782576282,building_manipulated_stable_diffusion_15_imag2img_brick-building-in-golden-hour_782576282.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_1294.jpg,stable_diffusion_15_imag2img,img2img,brick building in golden hour,753775826,building_manipulated_stable_diffusion_15_imag2img_brick-building-in-golden-hour_753775826.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_1343.jpg,stable_diffusion_15_imag2img,img2img,building with muted film colors,420478828,building_manipulated_stable_diffusion_15_imag2img_building-with-muted-film-colors_420478828.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_1444.JPG,stable_diffusion_15_imag2img,img2img,building with muted film colors,34770707,building_manipulated_stable_diffusion_15_imag2img_building-with-muted-film-colors_34770707.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_1124.JPG,stable_diffusion_15_imag2img,img2img,building with muted film colors,646809910,building_manipulated_stable_diffusion_15_imag2img_building-with-muted-film-colors_646809910.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_1054.JPG,stable_diffusion_15_imag2img,img2img,building with muted film colors,988957254,building_manipulated_stable_diffusion_15_imag2img_building-with-muted-film-colors_988957254.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_1736.JPG,stable_diffusion_15_imag2img,img2img,building with muted film colors,237184469,building_manipulated_stable_diffusion_15_imag2img_building-with-muted-film-colors_237184469.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_1062.jpg,stable_diffusion_15_imag2img,img2img,building with muted film colors,607254956,building_manipulated_stable_diffusion_15_imag2img_building-with-muted-film-colors_607254956.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_355.jpg,stable_diffusion_15_imag2img,img2img,building with muted film colors,532774654,building_manipulated_stable_diffusion_15_imag2img_building-with-muted-film-colors_532774654.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_986.JPG,stable_diffusion_15_imag2img,img2img,building with muted film colors,355589391,building_manipulated_stable_diffusion_15_imag2img_building-with-muted-film-colors_355589391.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_106.jpg,stable_diffusion_15_imag2img,img2img,building with muted film colors,255546184,building_manipulated_stable_diffusion_15_imag2img_building-with-muted-film-colors_255546184.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_2091.JPG,stable_diffusion_15_imag2img,img2img,building with muted film colors,343080570,building_manipulated_stable_diffusion_15_imag2img_building-with-muted-film-colors_343080570.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_166.jpg,stable_diffusion_15_imag2img,img2img,building with muted film colors,683100342,building_manipulated_stable_diffusion_15_imag2img_building-with-muted-film-colors_683100342.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_1978.jpg,stable_diffusion_15_imag2img,img2img,building with muted film colors,882252645,building_manipulated_stable_diffusion_15_imag2img_building-with-muted-film-colors_882252645.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_713.jpg,stable_diffusion_15_imag2img,img2img,building with muted film colors,686231286,building_manipulated_stable_diffusion_15_imag2img_building-with-muted-film-colors_686231286.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_1815.JPG,stable_diffusion_15_imag2img,img2img,building with muted film colors,479565241,building_manipulated_stable_diffusion_15_imag2img_building-with-muted-film-colors_479565241.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_1611.jpg,stable_diffusion_15_imag2img,img2img,apartment block at night,284769691,building_manipulated_stable_diffusion_15_imag2img_apartment-block-at-night_284769691.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_1775.jpg,stable_diffusion_15_imag2img,img2img,apartment block at night,267942461,building_manipulated_stable_diffusion_15_imag2img_apartment-block-at-night_267942461.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_437.JPG,stable_diffusion_15_imag2img,img2img,apartment block at night,376326284,building_manipulated_stable_diffusion_15_imag2img_apartment-block-at-night_376326284.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_633.jpg,stable_diffusion_15_imag2img,img2img,apartment block at night,845056300,building_manipulated_stable_diffusion_15_imag2img_apartment-block-at-night_845056300.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_2025.jpg,stable_diffusion_15_imag2img,img2img,apartment block at night,773538203,building_manipulated_stable_diffusion_15_imag2img_apartment-block-at-night_773538203.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_1294.jpg,stable_diffusion_15_imag2img,img2img,apartment block at night,51697939,building_manipulated_stable_diffusion_15_imag2img_apartment-block-at-night_51697939.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_1803.JPG,stable_diffusion_15_imag2img,img2img,apartment block at night,470535290,building_manipulated_stable_diffusion_15_imag2img_apartment-block-at-night_470535290.jpg
building,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\building\realistic\architecture\architecture_1809.jpg,stable_diffusion_15_imag2img,img2img,apartment block at night,178604542,building_manipulated_stable_diffusion_15_imag2img_apartment-block-at-night_178604542.jpg
